JapaneseName	EnglishName
爆発_黒煙_先端大	Explosion_black_smoke_tip_large
GPU_左右	GPU_left_and_right
橙炎_左右	Orange_flame_left_and_right
赤_ブラー	Red_blur
コンスト_口元リボン	Constance_orthogonal_ribbon
紫橙炎	Purple_orangeitis
橙炎	Orangeitis
コンスト_芯モデル	Constance_core_model
コンスト_先端炎	Constation_tip_inflammation
コンスト_口元炎	Constation_mouth_inflammation
インパクト黒丸	Impact_black_circle
爆発煙_下段	Explosion_smoke_
爆発煙_上段	Explosive_smoke_top_stage
爆発煙上下	Explosion_smoke_up_and_down
Node粒余韻	Node_granular_end
らせん	Helical
広範囲小岩	Wide_range_of_rock
余韻火の雨	Rain_of_the_clause
地割れモデル	Administrative_model
熱源_破裂	Heat_source_ruptcy
熱源_余韻炎	Heat_source_erial_flame
もや	mist
半透明熱気	Translucent
ラジアルブラ	Radial_bra
置き捨て炎	Flame_disposable
GPU火の粉	GPU_fire_powder
コアかぶせ	Core
吹き出し炎	Bubble_flame
ヒモ炎	Castle
口元	mouth
顔の周り	Vicinity
垂れ炎	Drip
広がるGPU	GPU
Lv.3	Lv. 3
インパクト炎ちぎれ	Impact_flame
中心熱気	Fervor
中心熱気_黒	Central_hot_air_black
不透明ヒモ範囲	Opaque_distant_space
半透明熱気範囲	Translucent_hot_air_range
半透明地面付近範囲	Translucent_ground_near
指向性粒	Directional_grain
インパクト火花	Impact_spark
インパクト電気	Impact_electric
フラッシュ0	Flash_0
電気_大2	Electric_large_2
電気_大1	Electric_large_1
小さめピリピリ	Small_piri
地面伸び電気	Ground_elongate_electricity
電気	electricity
電気余韻_地面	Electricity_aftermath_ground
電気アーチ	Electrical_arch
フラッシュ	flash
ポワットインパクと	Poat_Impact
電気余韻	Electricity_afterglow
エネルギーメイン	Energy_Main
拡散エネルギー	Diffusion_energy
エネルギー中心	Energy_center
上昇エネルギー	Rising_energy
余韻GPU	Lingering_GPU
電気‗スフィア	Electricity_sphere
ぽわっとインパクト	Impact
電気_余韻2	Electricity_
電気_余韻	Electricity_
ヒバナ	Hibana
メインエネルギー	Main_energy
平行エネルギー	Parallel_energy
纏い電気	Coil
電気_帯	Electricity_band
纏いオーラ	I'm_sorry_Aura
電気捨て置き	Displacement
電気コンスト	Electrical_condition
置き捨て飛沫2	Hairdressing_drops_2
置き捨て飛沫	Displacement
置き捨て飛沫1	Deprecated_droplets_1
水滴	Water_droplet
マズル	Muzzle
マズルゆがみ	Muzzle_distortion
極小粒	Minor_grain
インパクト粒	Impact_grain
飛沫筋	Splash
インパクト/ディストーション	Impact_/_Distortion
インパクト粒2 	Impact_grain_2
コア２	Core_2
インパクトディストーション小	Impact_distortion_small
飛沫余韻	Splash_uphl
インパクトディストーション	Impact_distortion
水柱余韻	Flood_pole
飛沫余韻4	Splash_uphort_4
コア2	Core_2
岩/中	Rock_/_middle
濃い煙/中	Dark_smoke_/_inside
ヒモ水/ディストーション/中	Pasty_/_distortion_/_middle
水インパクト/ディストーション	Water_Impact_/_Distortion
水インパクト/中	Water_impact_/_inside
濡れ岩/中	Wet_rock_/_middle
雪インパクト	Snow_impact
雪岩／中	Snow_rock_/_middle
雪煙/大	Snow_smoke_/_large
雪煙/中	Snow_smoke_/_inside
よだれマズル	Bare_Muzzle
よだれマズル/ディストーション	Bare_Muzzle_/_Distortion
電気_マズル	Electric_muzzle
置き捨て飛沫0	Hair_droplet_0
置き捨て飛沫/リボン	Hair_droplet_/_ribbon
よだれ/ディストーション	Yoro_/_distortion
火花インパクト	Spark_impact
インパクト/中：土	Impact_/_inside:_Sat
濃い煙/中：土	Dark_smoke_/_middle:_soil
インパクト/中：雪	Impact_/_inside:_snow
濃い煙/中：雪	Dark_smoke_/_inside:_snow
余韻煙/中：雪	Clazing_/_medium:_Snow
ヒモ水/ディストーション/中：水	Pasture_/_distortion_/_medium:_water
インパクト/中：水	Impact_/_inside:_water
ヒモ水/中：溶岩	Himo_water_/_middle:_lava
インパクト/中：溶岩	Impact_/_inside:_lava
水柱余韻：溶岩	Water_pole_leverage:_lava
Node粒：早：水	Node_grain:_Fast:_water
Node粒：溶岩	Node_grain:_lava
Node粒：早：溶岩	Node_grain:_Fast:_Lava
毒ガス	Poison_gas
GPU_粒	GPU_grain
毒ガス噴出小	Poison_gas_spout_small
毒ガス噴出大	Poison_gas_spout
毒ガス余韻	Poison_gas_lever
毒ガスメイン	Voisery_Gasmain
毒ガスインパクト	Voisery_gas_impact
噴出ちぎれガス	Erupted_tail_gas
粒余韻	Granular_end
粒インパクト	Grain_impact
溶岩中心	Lava_center
通常泥/ビチャビチャ2	Normal_mud_/_Vichibcha_2
通常泥/ビチャビチャ0	Normal_mud_/_bichabcha_0
インパクト濃煙	Impact_dark_smoke
ライトボリュームデカール	Light_Volume_Decal
火花GPU_1	Spark_GPU_1
火花GPU_2	Spark_GPU_2
インパクトMesh	Impact_Mesh
火炎液	Flame_liquid
火炎液マズル	Flame_liquid_mazor
火炎液Mesh	Flame_liquid_Mesh
マズル_火の粉	Muzzle_fire_powder
爆炎	Explosion
睡眠ガス噴出ちぎれ0	Sleep_gas_spouting
睡眠ガス余韻	Sleeping_Gas_Leave
睡眠ガスメイン	Sleep_gasmain
睡眠ガスインパクト	Sleep_Gas_Impact
火炎ガス余韻	Flame_gas_lever
火炎ガスメイン	Flame_gasmain
火炎ガスインパクト	Flame_Gas_Impact
ガス噴出ちぎれ	Gas_ejaculation
睡眠ガス	Sleeping_gas
噴出ガ睡眠ガス小	Eruption_gap_sleep_gas_small
噴出ガ睡眠ガス大	Eruption_G_Sleeping_Gas
火炎ガス	Flame_gas
火炎ガス噴出小	Flame_gas_spout_small
火炎ガス噴出大	Flame_gas_spout
トレイル煙	Trail_smoke
置き捨て火花	Displacement_spark
火炎液/糸引き小	Flame_liquid_/_threaded
通常泥/糸引きメイン	Normal_mud_/_threading_main
口内火炎液	Flash_fluid
火炎液/糸引き	Flame_liquid_/_threading
火炎液/糸引き2	Flame_liquid_/_threading_2
マズルインパクト	Muzzle_impact
毒ガス噴出ちぎれ	Poison_gas_spouting
炎インパクト	Impact
口元ゆがみ	Pedestal
先っちょゆがみ	Figures
口元炎	Maleitis
GPU_外	Outside_GPU_
GPU_口元	Gpu_mouth
口元炎Mesh	Mesh_mouth
先っちょ炎	Figon
ビーム外Mesh	Outside_beam_Mesh
熱線芯Mesh	Hot_wire_core_Mesh
dammy_finish	DAMMY_FINISH
ビーム外Mesh0	Outside_the_beam_Mesh0
熱線芯余韻Mesh	Thermal_wire_core_march_mesh
芯余韻0	Core_march_0
チャージ（粒）	Charge_(grain)
チャージ（煙）	Charge_(smoke)
発射直前溜め火花	Last_time_ago_fire_spark
岩粒/中	Rock_grain_/_middle
岩粒/大	Rock_granules_/_large
ガス噴出	Gaze
GPU_粒1	GPU_grain_1
GPU_粒2	GPU_grain_2
着水インパクト	Water_impact
余韻煙上	On_the_lever
水しぶき下	Bubble
水しぶき上	Splashing
余韻煙下	Under_smoking
沈み火炎液Mesh	Suspension_flame_liquid_Mesh
水粒	Water_grain
PGU_粒	PGU_grain
火炎液/糸引き1	Flame_liquid_/_threading_1
岩粒/中_前	Rock_granules_/_middle_
煙_前	Smoke_
岩粒/大_前	Rock_granules_/_large_
岩粒/中_後	Lock_grains_/_middle_
煙_後	After_smoke
岩粒/大_後	Rock_granules_/_large_
ガス噴出小	Small_gas_spout
ガス噴出大	Gas_spout
滞留砂煙上	On_stagnant_sand_smoke
こぼれ砂1	Spilled_sand_1
こぼれ砂2	Spilled_sand_2
こぼれ砂3	Spilled_sand_3
滴り水1	1_drenched_water
滴り水2	Filtered_water_2
砂岩	sandstone
拡散しぶき：水	Diffuse_blur:_water
拡散しぶき：水中心	Diffusion:_Water-centered
Node粒：砂	Node_grain:_sand
砂くれ	Sober
濃い砂煙下	Dark_sand_smoke
滞留土煙	Steamed_soil
こぼれ土1	Spilling_soil_1
こぼれ土2	Boiled_soil_2
こぼれ土3	Boiled_soil_3
トゲ砂くれ上	Tage_sand
トゲ砂くれ上0	Tage_sand_#_0
トゲ砂くれ下	Tage_sand
トゲ土煙上	On_the_baby_smoke
トゲ土煙下	Little_brew
土岩	Earth_rock
土くれ中心	Ground
濃い土煙下	Under_dark_soil
砂くれインパクト	Sand_pain_impact
コンスト黒煙	Combd_smoke
土煙	Urge_smoke
岩Mesh	Rock_Mesh
インパクト：土	Impact:_Soil
濃い煙：土	Dark_smoke:_soil
インパクト：砂	Impact:_Sand
濃い煙：砂	Dark_smoke:_sand
ヒモ水/ディストーション/大：水	Pasture_/_distortion_/_large:_water
水しぶき/大：水	Splash_/_large:_water
水インパクト/大：水	Water_Impact_/_Large:_Water
土くれ（L）：土/砂	Earth_(L):_Sat_/_Sand
Node：土粒インパクト	Node:_Soiled_Impact
Node：土粒インパクト0	NODE:_Soil_Impact_0
濡れ岩大	Wet_rock_large
濡れ岩小	Wet_rock
砂岩大	Sandstone_large
砂岩小	Sandstone_small
岩大	Rocky
岩小	Rocky
Node_土粒	Node_soil
Node_土粒0	Node_soil_grain_0
Node_水粒	Node_water_grain
土粒	Earthenware
土粒0	0
水余韻	Lift
Node；水粒インパクト	Node;_Water_grain_impact
wall_soil&&&03_shallowwater	wall_soil &&& 03_ShallowWater
wall_water&&&03_shallowwater	wall_water &&& 03_ShallowWater
wall_soil&&&01_soil	wall_soil &&& 01_soil
PL_soil	PL_SOIL
wall_sand&&&05_sand	wall_sand &&& 05_sand
wall_water&&&02_deepwater	wall_water &&& 02_deepwater
wall_water&&&05_sand	wall_water &&& 05_sand
wall_soil&&&02_deepwater	WALL_SOIL && && 02_DEEPWATER
wall_water&&&01_soil	Wall_water &&& 01_soil
wall_sand&&&02_deepwater	wall_sand &&& 02_DEEPWATER
wall_sand&&&01_soil	wall_sand &&& 01_soil
wall_sand&&&03_shallowwater	wall_sand &&& 03_shallowwater
PL_sand	PL_SAND
wall_soil&&&05_sand	wall_soil &&& 05_sand
PL_water	PL_WATER
岩	rock
濡れ岩	Wet_rock
ひび割れデカール	Crack_decal
砂煙インパクト	Sand_smoke_impact
土煙インパクト	Establishment_impact
土粒インパクト	Arctic_impact
岩下	Rock
岩中	In_a_rock
土くれインパクト	Ground_impact
砂粒インパクト	Sand_grain_impact
濡れ岩中心	Wet_rock_center
濡れ岩中	In_wet_rock
濡れ岩上	In_wet_rock
水インパクト	Water_impact
水中心	Water_center
土煙上	On_the_skin
砂煙上	On_the_sand_smoke
土煙下	Under_urban
砂煙下	Inbacco
拡散しぶき：余韻	Diffusion:_Afterswing
水煙上	In_water
拡散しぶき：中心	Diffusion:_Center
砂くれ中心	Sandwich
水コアMesh	Water_core_Mesh
Node粒：水（インパクト）	Node_grain:_Water_(Impact)
Node：水粒余韻	Node:_Lateral_leverage
砂くれ上	Graving
土くれ（L）：土/砂0	Earth_(L):_Sat_/_Sand_0
サボテン大	Cactus
サボテン小	Cactus_small
液粒	Liquid_grain
液メイン	Liquid_main
砂	sand
黒煙：顔	Black_smoke:_face
黒煙：尻尾	Black_Smoke:_Tail
スジ黒煙：右翼	Rose_black_smoke:_right_wing
スジ黒煙：左翼	Giant_smoke:_left_wing
眼光：右	Eye_light:_right
眼光：左	Eye_light:_left
Mesh：中心岩：土/砂	Mesh:_Central_Rock:_Sat_/_Sand
Mesh：中心岩：水	Mesh:_Heart_Rock:_Water
Mesh：周囲岩：土/砂	Mesh:_perimeter_rock:_Sat_/_sand
Mesh：周囲岩：水	Mesh:_perimalous_rock:_water
床ブラー	Floor_blur
土：余韻煙	Saton:_Clazing_Smoke
砂：余韻煙	Sand:_Czener_smoke
水：余韻煙	Water:_Czemption
土：中心煙	Sat:_Central_smoke
砂：中心煙	Sand:_heart_smoke
水：中心しぶき	Water:_Centered
土：周囲煙	Sat:_surrounding_smoke
砂：周囲煙	Sand:_surrounding_smoke
土：土くれ	Sat:_Earth
砂：土くれ	Sand:_Earth
土：拡散粒	Sat:_Diffusion_grain
水：周囲しぶき	Water:_surrounding
中心：水柱：水	Center:_Water_pillars:_water
水：拡散粒	Water:_Diffusion_grain
Node粒：水余韻	Node_grain:_watering
Node粒：インパクト：土/砂	Node_grain:_Impact:_Sat_/_Sand
中心：インパクト煙：水	Center:_Impact_Smoke:_Water
Node粒：インパクト：水	Node_grain:_Impact:_Water
水：周囲しぶき上段	Water:_The_upper_part_of_the_surroundings
土/砂：トゲ砂くれ上	Sat_/_sand:_Tage_sand
土：トゲ煙	Sat:_Toggage_Smoke
Mesh岩：土/砂：上	Mesh_rock:_Sat_/_sand:_on
Mesh岩：水：上	Mesh_Rock:_Water:_Up
Mesh岩：土/砂：ゆっくり	Mesh_rock:_Sat_/_sand:_slowly
Mesh岩：水：ゆっくり	Mesh_Rock:_Water:_Slowly
Mesh岩：土/砂：インパクト	Mesh_rock:_Sat_/_sand:_impact
Mesh岩：水：インパクト	Mesh_Rock:_Water:_Impact
Mesh岩：土/砂：地面めくれ	Mesh_Rock:_Sat_/_Sand:_Give_me
Mesh岩：水：地面めくれ	Mesh_rock:_Water:_Give_me_a_ground
Mesh岩：水：地面めくれ中心	Mesh_Rock:_Water:_Give_Give_Center
Mesh：水：インパクト	Mesh:_Water:_Impact
砂：土煙拡散	Sand:_Diffusion
土：Meshインパクト	Sat:_Mesh_Impact
砂：Meshインパクト	Sand:_Mesh_Impact
水：Meshインパクト	Water:_Mesh_Impact
砂：トゲ	Sand:_Toge
黒煙：上	Black_smoke:_on
黒煙：拡散	Black_smoke:_diffusion
ラジアルブラー10m以上/Single	Radial_Blur_10m_or_more_/_Single
コンスト黒煙0	Stop_smoke_0
口_軌跡_右	Mouth_trajectory_right
口_軌跡_左	Mouth_trajectory_left
赤煙：中心	Red_smoke:_central
黒煙：メイン	Black_smoke:_main
黒煙：ディティール	Black_Smoke:_Detail
黒煙：インパクト	Black_smoke:_Impact
赤煙：スジ	Red_smoke:
土：煙	Sat:_Smoke
土/砂：まとまり岩粒	Sat_/_sand:_Makoto_rock_grain
土/砂：粒	Sat_/_sand:_grain
まとまり岩粒/水	Makoto_Rock_granule_/_water
土/砂：飛ぶ岩：上	Sat_/_sand:_Flying_rock:_above
水：飛ぶ岩：上	Water:_Flying_rocks:_above
土/砂：飛ぶ岩：下	Sat_/_sand:_Flying_rock:_bottom
水：飛ぶ岩：下	Water:_Flying_rock:_lower
水：しぶきメイン	Water:_Shobuki_main
水：しぶき粒	Water:_splash_grain
土\砂：地面めくれ	Soil_\_sand:_Give_ground
水：地面めくれ	Water:_Give_me_a_ground
土\砂：中間	Soil_\_sand:_middle
水：中間	Water:_middle
土/砂：上	Sat_/_sand:_above
水：上	Water:
まとまり岩粒：土	Makoto_Rock_granules:_soil
置き捨て中岩：土	Heart-away_rock:_soil
置き捨て大岩：土	Heavy_rock:_soil
飛ぶ岩：土	Flying_rocks:_soil
ディゾルブ粒：土	Dezorub_granules:_soil
ディゾルブ小粒：土	Dezolv_small_grain:_soil
まとまり岩粒：水	Makoto_Rock_granules:_water
置き捨て中岩：水	Heavy_rest:_water
置き捨て大岩：水	Heavy_rock:_water
飛ぶ岩：水	Flying_rocks:_water
モコモコ：メイン	Moko_Moko:_Main
モコモコ：頭	Mokomoko:_Head
ほどけ：左	Left:_left
ほどけ：右	Low:_Right
ほどけ：後	Later:
黒赤煙軌跡：右	Black_red_smoke_trajectory:_right
黒赤煙軌跡：左	Black_red_smoke_trajectory:_left
黒煙：胴体	Black_smoke:_torso
眼光：コア	Eye_light:_core
眼光：ほどけ	Eye_light:
眼光：こぼれ右	Oy_light:_spill_right
眼光：こぼれ左	Eye_light:_spill_left
眼光軌跡：右	Oyeight_trajectory:_right
眼光軌跡：左	Oye_light_trajectory:_left
黒煙：ループ	Black_smoke:_loop
眼光：ブラー	Eye_light:_blur
黒煙：大	Black_smoke:_large
眼光：インパクト土台	Eye_light:_Impact_foundation
黒煙：首	Black_smoke:_neck
スジ煙：胴体	Spot_smoke:_torso
スジ煙：頭	Spy_smoke:_head
スジ煙：右翼	Spy_smoke:_right_wing
スジ煙：左翼	Spy_smoke:_left_wing
黒煙：右翼	Black_smoke:_right_wing
黒煙：左翼	Black_smoke:_left_wing
岩/中：土/砂	Rock_/_middle:_Sat_/_sand
濃い煙/中：土0	Dark_smoke_/_middle:_Sat_0
ぼわぼわ/Loop	Ballow_/_LOOP
球状白ヒモ/Loop	Spherical_White_Hymo_/_LOOP
ボケ足し：左目	Bokeh_foot:_Left_Eye
ボケ足し：右目	Bokeh:_right_eye
中心：右目	Center:_right_eye
中心：左目	Center:_Left_Eye
mod_core	mod_core
mod_sonic	mod_sonic
elec_yoin	C_c_
blur_mzl	BLUR_MZL
GPU_mzl	Gpu_mzl
flash_mzl	Flash_mzl
lightning_tate	Lightning_Tate
MOD_core_impact	Mod_core_impact
lightning_yoin	GHT_GHT_G_good
blur_ring	BLUR_RING
distortion_yoin	ぢ_S_and_R_Chion_good
elec	elec
elec_body	ELEC_BODY
blur_impact	BLUR_IMPACT
blur_mouse	BLUR_MOUSE
smoke_mouse	smoke_mouse
GPU	Gpu
spark_shoulder	spark_shoulder
怒り解除	Anger
怒り開始	Anger start
ラジアルブラー/Single	Radial_blur_/_Single
dist_yoin	ぢ_ST_good
dist_impact_ring	dist_impact_ring
R_smk	R_SMK
L_smk	L_smk
smk_cheast	smk_cheast
blur	blur
dist_impact_cheast	dist_impact_cheast
Larm_aura_invSoftParticle	LARM_AURA_INVSOFTPARTICLE
Rarm_aura_invSoftParticle	RARM_AURA_INVSOFTPARTICLE
L_smk_chain	L_SMK_CHAIN
R_smk_chain	R_SMK_CHAIN
fin_L_smk	FIN_L_SMK
fin_R_smk	FIN_R_SMK
lightning	lightning
spark	SPARK
tubu	tubu
aura	AURA
aura_delay	AURA_DELAY
mod_core_kabuse	Also_d_this_
thudner_beam	thudner_beam
flash_hit	Flash_Hit
elec_hit	ELEC_HIT
aura_mzl	AURA_MZL
aura_hit	AURA_HIT
dist_mzl	DIST_MZL
mod_muzzle	mod_muzzle
lightning_muzzle	Lightning_muzzle
impact_blur	IMPACT_BLUR
impact_mzl_flash	IMPACT_MZL_FLASH
finish_elec_muzzle	finish_elec_muzzle
finish_mod	Finish_Mod
finish_lightning_beam	FINISH_LIGHTNING_BEAM
fin_lightning_muzzle	FIN_LIGHTNING_MUZZLE
distotion	DISTORTION
glow	glow
mzl_aura	MZL_AURA
finish_aura	Finish_Aura
SoSa_Mod_scatter	Sony_is_also_d_s_R
SoSa_Mod_rock	Saito_is_also_D_-filter_CK
SoSa_Mod_core	Sony_is_also_d_
Wa_Mod_scatter	_Also_d_s_R
Wa_Mod_rock	_Also_d_filth_CK
Wa_Mod_core	_
SoSaWa_tubu	Sosawa_tubu
Ma_tubu	Ma_tubu
SoSa_smk	Sony_SMK
Ic_smk	IC_SMK
Wa_wat	_わ_t
Ma_wat	MA_WAT
ma_mod_scatter	MA_MOD_SCATTER
Ic_Mod_rock	IC_MOD_ROCK
Ic_Mod_core	IC_MOD_CORE
Ic_mod_scatter	IC_MOD_SCATTER
Ma_Mod_rock	MA_MOD_ROCK
Ma_Mod_core	Also_
Ic_tubu	IC_TUBU
Lv.4	Lv. 4
SoSa_mod_scatter	Sony_is_also_d_s_R
WaMa_mod_scatter	WAMA_MOD_SCATTER
SoSa_mod_near	Saito_is_also_d_ne
Wa_mod_near	わ__also_d_na_R
Ma_mod_near	MA_MOD_NEAR
Ic_mod_near	IC_MOD_NEAR
SoSa_mod_rock	Saito_is_also_D_-filter_CK
Wa_mod_rock	_Also_d_filth_CK
Ic_mod_rock	IC_MOD_ROCK
Ma_mod_rock	MA_MOD_ROCK
L_smk0	L_smk0
R_smk0	R_smk0
L_dist	L_dist
R_dist	R_dist
Larm_aura0	LARM_AURA0
Rarm_aura0	RARM_AURA0
WaMa_mod_rock	WAMA_MOD_ROCK
mod_crack	mod_crack
mod_crack0	mod_crack0
mod_crack1	MOD_CRACK1
mod_crack2	mod_crack2
mod_crack3	mod_crack3
mod_crack4	mod_crack4
mod_crack5	mod_crack5
mod_crack6	mod_crack_6
mod_crack7	mod_crack7
mod_crack8	mod_crack_8
mod_crack9	mod_crack9
mod_crack10	mod_crack10
mod_crack11	mod_crack11
mod_crack12	mod_crack12
mod_crack13	mod_crack13
mod_crack14	mod_crack14
mod_crack15	mod_crack15
mod_crack16	mod_crack16
mod_crack17	mod_crack17
mod_crack18	mod_crack18
mod_crack19	mod_crack19
mod_crack20	mod_crack_20
mod_crack21	mod_crack21
mod_crack22	mod_crack22
distotion_ring	distosition_ring
lightning_impact	LIGHTNING_IMPACT
wat_tubu	wat_tubu
wat_siro	wat_siro
wat_dist	WAT_DIST
電気_拡散1	Electric_Diffusion_1
黒煙4	Black_smoke_4
ガラス　8	Glass_8
火花　固い用 5	Spark_hardware_5
通常/煙	Normal_/_smoke
通常/気流	Normal_/_air_flow
龍/煙	Dragon_/_Smoke
龍/気流	Dragon_/_air_flow
龍/コア	Dragon_/_Core
通常/煙インパクト	Normal_/_smoke_impact
風圧/コアインパクト	Wind_pressure_/_core_impact
風圧/インパクト	Wind_pressure_/_impact
風圧/煙余韻	Wind_pressure_/_smoke_adjuvant
風圧/煙インパクト	Wind_pressure_/_smoke_impact
通常/気流尾	Normal_/_airfail
龍/インパクト	Dragon_/_Impact
龍/煙余韻	Dragon_/_Smoke_Egg
龍/煙インパクト	Dragon_/_Smoke_Impact
通常/捨て置き煙	Normal_/_abandoned_smoke
風圧/置き捨て煙	Wind_pressure_/_displacement_smoke
龍/置き捨て煙	Dragon_/_Holiday_Smoke
通常/コア	Normal_/_core
風圧/気流	Wind_pressure_/_air_flow
風圧/コア	Wind_pressure_/_core
龍/ディストーション	Dragon_/_distortion
風圧/ディストーション	Wind_pressure_/_distortion
通常/ディストーション	Normal_/_distortion
龍/気流尾	Dragon_/_airfield
龍/気流起こり	Dragon_/_Airflow
通常/外周気流	Normal_/_outer_air_flow
風圧/外周気流	Wind_pressure_/_outer_air_flow
龍纏いブレス/シェル	Ryuo Bless / Shell
纏いブレス/シェル	Bullet Bless / Shell
通常ブレス/シェル	Normal breath / shell
Impact_0	IMPACT_0
Normal_/_smoke_impact	NORMAL_/_smoke_impact
Wind_pressure_/_core_impact	WIND_PRESSURE_/_CORE_IMPACT
Wind_pressure_/_impact	WIND_PRESSURE_/_iMPACT
Wind_pressure_/_smoke_adjuvant	WIND_PRESSURE_/_smoke_adjuvant
Wind_pressure_/_smoke_impact	WIND_PRESSURE_/_smoke_impact
Normal_/_air_flow	NORMAL_/_AIR_FLOW
Normal_/_airfail	NORMAL_/_AIRFAIL
Dragon_/_Impact	DRAGON_/_iMPACT
Dragon_/_Smoke_Egg	DRAGON_/_smoke_egg
Dragon_/_Smoke_Impact	DRAGON_/_smoke_impact
Normal_/_abandoned_smoke	NORMAL_/_abandoned_smoke
Wind_pressure_/_displacement_smoke	WIND_PRESSURE_/_DISPLACEMENT_SMOKE
Dragon_/_Holiday_Smoke	Dragon_/_holiday_smoke
Normal_/_core	NORMAL_/_Core
Wind_pressure_/_air_flow	WIND_PRESSURE_/_AIR_FLOW
Wind_pressure_/_core	WIND_PRESSURE_/_CORE
Dragon_/_Core	DRAGON_/_core
Dragon_/_distortion	DRAGON_/_DISTORTION
Wind_pressure_/_distortion	WIND_PRESSURE_/_DISTORTION
Normal_/_distortion	NORMAL_/_DISTORTION
Dragon_/_air_flow	DRAGON_/_AIR_FLOW
Dragon_/_airfield	DRAGON_/_AIRFIELD
